id,mweId,canonicalForm,provisionalClass,sentence,targetSurface,sourceId,sourceRecordId,sourceName,sourceUrl,author,license,licenseReviewStatus,senseReviewStatus,reviewStatus,datasetStatus,selectedSlot
TR-NC-208-tatoeba-2949524,TR-NC-208,otobüs durağı,C,Burayla indiğin yer arasında kaç tane otobüs durağı var?,otobüs durağı,SRC-002,2949524,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2949524,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-3166274,TR-NC-208,otobüs durağı,C,Yakında bir otobüs durağı var mı?,otobüs durağı,SRC-002,3166274,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3166274,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-3280945,TR-NC-208,otobüs durağı,C,Otobüs durağına vardığımızda otobüs zaten ayrılmıştı.,Otobüs durağına,SRC-002,3280945,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3280945,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-3389814,TR-NC-208,otobüs durağı,C,Burada bir otobüs durağı var.,otobüs durağı,SRC-002,3389814,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3389814,jorro,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-3422868,TR-NC-208,otobüs durağı,C,Okulumuza yakın bir otobüs durağı var.,otobüs durağı,SRC-002,3422868,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3422868,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-3447837,TR-NC-208,otobüs durağı,C,Yakında bir otobüs durağı var.,otobüs durağı,SRC-002,3447837,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3447837,wraptolga,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-3457542,TR-NC-208,otobüs durağı,C,Onun evi otobüs durağının tam karşısında.,otobüs durağının,SRC-002,3457542,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3457542,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-3488801,TR-NC-208,otobüs durağı,C,Evimin hemen önünde bir otobüs durağı var.,otobüs durağı,SRC-002,3488801,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3488801,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-3622476,TR-NC-208,otobüs durağı,C,Otobüs durağına varınca seni arayacağım.,Otobüs durağına,SRC-002,3622476,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3622476,maydoo,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-3660509,TR-NC-208,otobüs durağı,C,En yakın otobüs durağı nerede?,otobüs durağı,SRC-002,3660509,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3660509,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-3879039,TR-NC-208,otobüs durağı,C,Otobüs durağının nerede olduğunu biliyor musun?,Otobüs durağının,SRC-002,3879039,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3879039,soliloquist,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-3956206,TR-NC-208,otobüs durağı,C,Bu otobüs durağının önünde bir restoran vardı.,otobüs durağının,SRC-002,3956206,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3956206,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4058500,TR-NC-208,otobüs durağı,C,"Bu, otobüs durağına altı dakikalık bir yürüyüş.",otobüs durağına,SRC-002,4058500,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4058500,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4068190,TR-NC-208,otobüs durağı,C,Burada yakında bir otobüs durağı var.,otobüs durağı,SRC-002,4068190,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4068190,wraptolga,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4096376,TR-NC-208,otobüs durağı,C,Otobüs durağı nerede biliyor musun?,Otobüs durağı,SRC-002,4096376,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4096376,Miremir,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4139138,TR-NC-208,otobüs durağı,C,Tom otobüs gelmeden on dakika önce otobüs durağındaydı.,otobüs durağındaydı,SRC-002,4139138,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4139138,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4174368,TR-NC-208,otobüs durağı,C,Evimin tam önünde bir otobüs durağı var.,otobüs durağı,SRC-002,4174368,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4174368,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4292554,TR-NC-208,otobüs durağı,C,Mary'yi karşılamak için Tom'un otobüs durağına gitmesini istedim.,otobüs durağına,SRC-002,4292554,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4292554,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4646253,TR-NC-208,otobüs durağı,C,Şimdi otobüs durağına gelmeli miyim?,otobüs durağına,SRC-002,4646253,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4646253,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4679289,TR-NC-208,otobüs durağı,C,Lütfen bana otobüs durağının nerede olduğunu söyle.,otobüs durağının,SRC-002,4679289,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4679289,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4685248,TR-NC-208,otobüs durağı,C,Otobüs durağında hiç kimse beklemiyor.,Otobüs durağında,SRC-002,4685248,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4685248,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4716671,TR-NC-208,otobüs durağı,C,Tom otobüs durağına gelmeden önce binmeyi planladığı otobüs zaten gitmişti.,otobüs durağına,SRC-002,4716671,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4716671,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4745219,TR-NC-208,otobüs durağı,C,Okulumuzun karşısında otobüs durağı var.,otobüs durağı,SRC-002,4745219,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4745219,marllboro06,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4780314,TR-NC-208,otobüs durağı,C,Bir otobüs durağına giden yolu bana gösterebilir misiniz lütfen ?,otobüs durağına,SRC-002,4780314,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4780314,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4789315,TR-NC-208,otobüs durağı,C,Ben seni otobüs durağında bekleyeceğim.,otobüs durağında,SRC-002,4789315,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4789315,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4793738,TR-NC-208,otobüs durağı,C,Tom sonraki otobüs durağında indi.,otobüs durağında,SRC-002,4793738,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4793738,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4799481,TR-NC-208,otobüs durağı,C,Tom otobüs durağına tam zamanında ulaştı.,otobüs durağına,SRC-002,4799481,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4799481,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4820667,TR-NC-208,otobüs durağı,C,Affedersiniz ama bana otobüs durağına giden yolu söyler misiniz?,otobüs durağına,SRC-002,4820667,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4820667,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4823712,TR-NC-208,otobüs durağı,C,Beni otobüs durağına bırakabilir misin?,otobüs durağına,SRC-002,4823712,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4823712,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4868638,TR-NC-208,otobüs durağı,C,Araba kontrolden çıktı ve otobüs durağındaki bir grup insanın içine daldı.,otobüs durağındaki,SRC-002,4868638,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4868638,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4886163,TR-NC-208,otobüs durağı,C,Son otobüsü kaçırmamam için otobüs durağına doğru aceleyle gittim.,otobüs durağına,SRC-002,4886163,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4886163,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-4923617,TR-NC-208,otobüs durağı,C,"O, otobüs durağına vardığında otobüs zaten gözden kaybolmuştu.",otobüs durağına,SRC-002,4923617,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4923617,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-5005530,TR-NC-208,otobüs durağı,C,Otobüs durağından Tom'un evine giden yol çok dik.,Otobüs durağından,SRC-002,5005530,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5005530,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-5141236,TR-NC-208,otobüs durağı,C,O otobüs durağına gitti ve otobüs yola çıktı.,otobüs durağına,SRC-002,5141236,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5141236,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-5149649,TR-NC-208,otobüs durağı,C,"O, otobüs durağına gitti ve otobüs yola çıktı.",otobüs durağına,SRC-002,5149649,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5149649,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-5181518,TR-NC-208,otobüs durağı,C,O beni otobüs durağına götürdü.,otobüs durağına,SRC-002,5181518,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5181518,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-5260955,TR-NC-208,otobüs durağı,C,Otobüs durağı bu caddenin köşesindedir.,Otobüs durağı,SRC-002,5260955,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5260955,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-5300309,TR-NC-208,otobüs durağı,C,Ben onunla otobüs durağında buluşacağım.,otobüs durağında,SRC-002,5300309,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5300309,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-5316728,TR-NC-208,otobüs durağı,C,Okulumuzun önünde bir otobüs durağı var.,otobüs durağı,SRC-002,5316728,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5316728,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-5320562,TR-NC-208,otobüs durağı,C,Bana otobüs durağına giden yolu gösterin lütfen.,otobüs durağına,SRC-002,5320562,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5320562,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-5378398,TR-NC-208,otobüs durağı,C,"Çift ​​katlı otobüs, otobüs durağına geldi.",otobüs durağına,SRC-002,5378398,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5378398,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-5403033,TR-NC-208,otobüs durağı,C,Otobüs durağında uzun bir kuyruk yoktu.,Otobüs durağında,SRC-002,5403033,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5403033,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-5598626,TR-NC-208,otobüs durağı,C,Ben seni otobüs durağına götüreceğim.,otobüs durağına,SRC-002,5598626,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5598626,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-5788900,TR-NC-208,otobüs durağı,C,"Otobüs şoförü herhangi bir otobüs durağında durmadı, ancak bir polis korumasında Boston'a gelene kadar devam etti.",otobüs durağında,SRC-002,5788900,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5788900,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-5792477,TR-NC-208,otobüs durağı,C,Otobüs durağında onunla kazara karşılaştım.,Otobüs durağında,SRC-002,5792477,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5792477,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-6042161,TR-NC-208,otobüs durağı,C,Leyla bir otobüs durağında oturuyordu.,otobüs durağında,SRC-002,6042161,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/6042161,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-6705345,TR-NC-208,otobüs durağı,C,Otobüs durağında bekleyen biri var mı?,Otobüs durağında,SRC-002,6705345,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/6705345,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-6832043,TR-NC-208,otobüs durağı,C,Beni otobüs durağına götürür müsün?,otobüs durağına,SRC-002,6832043,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/6832043,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-7007774,TR-NC-208,otobüs durağı,C,Tom otobüs durağına koştu ama yine de otobüsü kaçırdı.,otobüs durağına,SRC-002,7007774,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/7007774,tulin,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-8129458,TR-NC-208,otobüs durağı,C,"Tom otobüs durağında, Mary'yi bekliyor.",otobüs durağında,SRC-002,8129458,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/8129458,tulin,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-8189377,TR-NC-208,otobüs durağı,C,Tom bir otobüs durağında bekliyordu.,otobüs durağında,SRC-002,8189377,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/8189377,tulin,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-8217107,TR-NC-208,otobüs durağı,C,Orada bir otobüs durağı var.,otobüs durağı,SRC-002,8217107,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/8217107,tulin,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-8431806,TR-NC-208,otobüs durağı,C,Giderken Sami'yi otobüs durağına bırak.,otobüs durağına,SRC-002,8431806,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/8431806,soliloquist,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-9676230,TR-NC-208,otobüs durağı,C,Sami ve Leyla otobüs durağında takılıyorlardı.,otobüs durağında,SRC-002,9676230,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/9676230,User95519,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-10656812,TR-NC-208,otobüs durağı,C,Otobüs durağının nerede olduğunu söyleyebilir misiniz?,Otobüs durağının,SRC-002,10656812,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/10656812,soliloquist,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-10711782,TR-NC-208,otobüs durağı,C,Otobüs durağı evimin hemen önünde.,Otobüs durağı,SRC-002,10711782,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/10711782,Ekim,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-11561831,TR-NC-208,otobüs durağı,C,Son otobüsü kaçırmamak için otobüs durağına koştum.,otobüs durağına,SRC-002,11561831,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/11561831,vvv123,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-208-tatoeba-13297166,TR-NC-208,otobüs durağı,C,Sabahın altısında otobüs durağında bekliyordum.,otobüs durağında,SRC-002,13297166,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/13297166,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-481103,TR-NC-209,tren istasyonu,C,En yakın tren istasyonu nerede?,tren istasyonu,SRC-002,481103,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/481103,duran,CC BY 2.0 FR,verified_open_license,already_selected_and_reviewed,approved,already_selected,S1
TR-NC-209-tatoeba-852474,TR-NC-209,tren istasyonu,C,Dün gece tren istasyonu yakınında bir yangın vardı.,tren istasyonu,SRC-002,852474,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/852474,duran,CC BY 2.0 FR,verified_open_license,already_selected_and_reviewed,approved,already_selected,S2
TR-NC-209-tatoeba-1082333,TR-NC-209,tren istasyonu,C,Beni tren istasyonuna kadar götürebilir misiniz?,tren istasyonuna,SRC-002,1082333,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1082333,duran,CC BY 2.0 FR,verified_open_license,already_selected_and_reviewed,approved,already_selected,S3
TR-NC-209-tatoeba-1226559,TR-NC-209,tren istasyonu,C,Taksiyle tren istasyonuna ne kadar sürer?,tren istasyonuna,SRC-002,1226559,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1226559,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-1334132,TR-NC-209,tren istasyonu,C,Onlar aceleyle tren istasyonuna gittiler.,tren istasyonuna,SRC-002,1334132,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1334132,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-1465561,TR-NC-209,tren istasyonu,C,"O, onu uğurlamak için tren istasyonuna gitti.",tren istasyonuna,SRC-002,1465561,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1465561,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-1547404,TR-NC-209,tren istasyonu,C,Bir Amerikalı tren istasyonunda benimle konuştu.,tren istasyonunda,SRC-002,1547404,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1547404,ozzie,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-1717826,TR-NC-209,tren istasyonu,C,Bu otobüs tren istasyonuna gider mi?,tren istasyonuna,SRC-002,1717826,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1717826,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-1735118,TR-NC-209,tren istasyonu,C,Beni tren istasyonuna yönlendirir misin?,tren istasyonuna,SRC-002,1735118,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1735118,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-2211338,TR-NC-209,tren istasyonu,C,Tren istasyonuna yedi saat içinde varacaklar.,Tren istasyonuna,SRC-002,2211338,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2211338,neytiri,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-2421800,TR-NC-209,tren istasyonu,C,Tom'dan beni tren istasyonunda beklemesini istedim.,tren istasyonunda,SRC-002,2421800,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2421800,Gulo_Luscus,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-2421803,TR-NC-209,tren istasyonu,C,Tom'dan beni tren istasyonuna götürmesini istedim.,tren istasyonuna,SRC-002,2421803,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2421803,Gulo_Luscus,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-2421804,TR-NC-209,tren istasyonu,C,Tom'dan beni tren istasyonuna bırakmasını istedim.,tren istasyonuna,SRC-002,2421804,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2421804,Gulo_Luscus,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-2421805,TR-NC-209,tren istasyonu,C,Tom'a benimle tren istasyonunda buluşmasını istedim.,tren istasyonunda,SRC-002,2421805,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2421805,Gulo_Luscus,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-2446882,TR-NC-209,tren istasyonu,C,Tom tenha tren istasyonunda büyük bir saatin altında tek başına durdu.,tren istasyonunda,SRC-002,2446882,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2446882,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-2733842,TR-NC-209,tren istasyonu,C,Tren istasyonuna gitmek için doğru yol bu mu?,Tren istasyonuna,SRC-002,2733842,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2733842,User20656,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-2780592,TR-NC-209,tren istasyonu,C,Buradan tren istasyonuna kaç kilometre var?,tren istasyonuna,SRC-002,2780592,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2780592,User20656,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-2884534,TR-NC-209,tren istasyonu,C,Sizden tren istasyonunda sigara içmemenizi rica ediyoruz.,tren istasyonunda,SRC-002,2884534,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2884534,User20656,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-2939890,TR-NC-209,tren istasyonu,C,Bana tren istasyonunun nerede olduğunu söyleyebilir misiniz lütfen?,tren istasyonunun,SRC-002,2939890,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2939890,wraptolga,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-3112996,TR-NC-209,tren istasyonu,C,Tren istasyonu için bir taksiye bindim.,Tren istasyonu,SRC-002,3112996,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3112996,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-3112997,TR-NC-209,tren istasyonu,C,Haftada bir ya da iki kez tren istasyonuna gitmek için taksiye binerim.,tren istasyonuna,SRC-002,3112997,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3112997,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-3166046,TR-NC-209,tren istasyonu,C,Yakınlarda bir tren istasyonu var mı?,tren istasyonu,SRC-002,3166046,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3166046,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-3166592,TR-NC-209,tren istasyonu,C,Tren istasyonu yakınında bir banka var mı?,Tren istasyonu,SRC-002,3166592,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3166592,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-3179103,TR-NC-209,tren istasyonu,C,"O, tren istasyonundan sadece 5 dakikalık yürüyüştür.",tren istasyonundan,SRC-002,3179103,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3179103,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-3179107,TR-NC-209,tren istasyonu,C,Tom'un dairesi tren istasyonundan yürüme mesafesindedir.,tren istasyonundan,SRC-002,3179107,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3179107,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-3386348,TR-NC-209,tren istasyonu,C,Mary ve ailesi bizi uğurlamak için tren istasyonuna geldiler.,tren istasyonuna,SRC-002,3386348,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3386348,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-209-tatoeba-3427206,TR-NC-209,tren istasyonu,C,Seni gördüğümde tren istasyonuna mı gidiyordun?,tren istasyonuna,SRC-002,3427206,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3427206,esso,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
