id,mweId,canonicalForm,kind,lexicalForm,sourceMweId,rank,frequency,averageFrequency,targetAverageFrequency,logFrequencyDelta,reviewStatus,semanticReviewStatus,grammarReviewStatus,source,sourceId,license,licenseReviewStatus,notes
TR-NC-173-tatoeba-rand-09,TR-NC-173,boş vaat,P_Rand,tren istasyonu,TR-NC-209,9,31.743666129804154,77.8347519792938,83.39437712067193,0.06814686297862149,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-173-tatoeba-rand-10,TR-NC-173,boş vaat,P_Rand,gizli el,TR-NC-178,10,0.538028239488206,89.94038736777844,83.39437712067193,0.07470343039549743,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-174-tatoeba-rand-01,TR-NC-174,çürük elma,P_Rand,arka bahçe,TR-NC-006,1,26.6323978546662,44.02864426478485,44.297658384528965,0.005956513379592465,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-174-tatoeba-rand-02,TR-NC-174,çürük elma,P_Rand,umut ışığı,TR-NC-165,2,0.807042359232309,43.84930151828879,44.297658384528965,0.009947325206894675,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-174-tatoeba-rand-03,TR-NC-174,çürük elma,P_Rand,kapı kilidi,TR-NC-263,3,0.538028239488206,43.75963014504075,44.297658384528965,0.011948719521405415,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-174-tatoeba-rand-04,TR-NC-174,çürük elma,P_Rand,masa başı,TR-NC-041,4,0.0,43.75963014504075,44.297658384528965,0.011948719521405415,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-174-tatoeba-rand-05,TR-NC-174,çürük elma,P_Rand,market arabası,TR-NC-273,5,0.269014119744103,43.75963014504075,44.297658384528965,0.011948719521405415,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-174-tatoeba-rand-06,TR-NC-174,çürük elma,P_Rand,yağlı kapı,TR-NC-051,6,0.269014119744103,45.10470074376127,44.297658384528965,0.017659573353288938,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-174-tatoeba-rand-07,TR-NC-174,çürük elma,P_Rand,kredi kartı,TR-NC-215,7,34.97183556673339,45.28404349025734,44.297658384528965,0.021541928790580478,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-174-tatoeba-rand-08,TR-NC-174,çürük elma,P_Rand,ayak bağı,TR-NC-008,8,2.152112957952824,43.131930532304516,44.297658384528965,0.026071771054369197,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-174-tatoeba-rand-09,TR-NC-174,çürük elma,P_Rand,uçak bileti,TR-NC-254,9,5.918310634370266,46.091085849489644,44.297658384528965,0.03882838315246273,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-174-tatoeba-rand-10,TR-NC-174,çürük elma,P_Rand,bilgisayar ekranı,TR-NC-211,10,2.152112957952824,46.180757222737675,44.297658384528965,0.040730783643851964,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-175-tatoeba-rand-01,TR-NC-175,demir yumruk,P_Rand,mutfak dolabı,TR-NC-265,1,0.538028239488206,16.14084718464618,16.14084718464618,0.0,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-175-tatoeba-rand-02,TR-NC-175,demir yumruk,P_Rand,sinir harbi,TR-NC-133,2,0.0,16.230518557894214,16.14084718464618,0.005217807017932952,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-175-tatoeba-rand-03,TR-NC-175,demir yumruk,P_Rand,korku tüneli,TR-NC-184,3,0.0,16.051175811398146,16.14084718464618,0.005245175393329138,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-175-tatoeba-rand-04,TR-NC-175,demir yumruk,P_Rand,elektrik faturası,TR-NC-214,4,2.421127077696927,15.692490318406008,16.14084718464618,0.0265054025373197,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-175-tatoeba-rand-05,TR-NC-175,demir yumruk,P_Rand,sabır taşı,TR-NC-094,5,0.538028239488206,15.692490318406007,16.14084718464618,0.026505402537320144,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-175-tatoeba-rand-06,TR-NC-175,demir yumruk,P_Rand,cam tavan,TR-NC-107,6,0.269014119744103,16.678875424134386,16.14084718464618,0.03090610866386001,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-175-tatoeba-rand-07,TR-NC-175,demir yumruk,P_Rand,ince ayar,TR-NC-084,7,0.0,17.037560917126523,16.14084718464618,0.05099196205276435,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-175-tatoeba-rand-08,TR-NC-175,demir yumruk,P_Rand,enerji tüketimi,TR-NC-224,8,0.0,15.244133452165839,16.14084718464618,0.05373251402570878,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-175-tatoeba-rand-09,TR-NC-175,demir yumruk,P_Rand,pembe dizi,TR-NC-046,9,2.69014119744103,17.127232290374554,16.14084718464618,0.05595101471492114,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-175-tatoeba-rand-10,TR-NC-175,demir yumruk,P_Rand,güç zehirlenmesi,TR-NC-179,10,0.0,15.06479070566977,16.14084718464618,0.06483437477694975,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-176-tatoeba-rand-01,TR-NC-176,derin devlet,P_Rand,otel odası,TR-NC-251,1,7.263381233090781,48.512212927186575,49.22958391317085,0.014384809151179123,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-176-tatoeba-rand-02,TR-NC-176,derin devlet,P_Rand,süt liman,TR-NC-050,2,0.269014119744103,50.03662627240315,49.22958391317085,0.01593936307746535,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-176-tatoeba-rand-03,TR-NC-176,derin devlet,P_Rand,kuru gürültü,TR-NC-148,3,0.807042359232309,46.71878546222589,49.22958391317085,0.05127902852636623,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-176-tatoeba-rand-04,TR-NC-176,derin devlet,P_Rand,bilgisayar ekranı,TR-NC-211,4,2.152112957952824,46.180757222737675,49.22958391317085,0.06261805058971959,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-176-tatoeba-rand-05,TR-NC-176,derin devlet,P_Rand,uçak bileti,TR-NC-254,5,5.918310634370266,46.091085849489644,49.22958391317085,0.06452045108110882,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-176-tatoeba-rand-06,TR-NC-176,derin devlet,P_Rand,acı reçete,TR-NC-001,6,0.269014119744103,53.175124336084366,49.22958391317085,0.07561766840633544,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-176-tatoeba-rand-07,TR-NC-176,derin devlet,P_Rand,kredi kartı,TR-NC-215,7,34.97183556673339,45.28404349025734,49.22958391317085,0.08180690544299107,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-176-tatoeba-rand-08,TR-NC-176,derin devlet,P_Rand,yasak aşk,TR-NC-168,8,0.269014119744103,53.53380982907649,49.22958391317085,0.08221669906359752,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-176-tatoeba-rand-09,TR-NC-176,derin devlet,P_Rand,sınıf öğretmeni,TR-NC-200,9,1.076056478976412,53.533809829076496,49.22958391317085,0.08221669906359796,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-176-tatoeba-rand-10,TR-NC-176,derin devlet,P_Rand,yağlı kapı,TR-NC-051,10,0.269014119744103,45.10470074376127,49.22958391317085,0.08568926088028261,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-177-tatoeba-rand-01,TR-NC-177,dert küpü,P_Rand,sis perdesi,TR-NC-095,1,0.538028239488206,7.26338123309078,7.173709859842746,0.010910965005635376,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-177-tatoeba-rand-02,TR-NC-177,dert küpü,P_Rand,çamur atma,TR-NC-139,2,0.538028239488206,7.084038486594712,7.173709859842746,0.011031328653807737,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-177-tatoeba-rand-03,TR-NC-177,dert küpü,P_Rand,namus borcu,TR-NC-151,3,0.0,7.084038486594712,7.173709859842746,0.011031328653807737,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-177-tatoeba-rand-04,TR-NC-177,dert küpü,P_Rand,günah keçisi,TR-NC-027,4,2.69014119744103,7.084038486594712,7.173709859842746,0.011031328653807737,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-177-tatoeba-rand-05,TR-NC-177,dert küpü,P_Rand,rüşvet çarkı,TR-NC-093,5,0.0,7.532395352834883,7.173709859842746,0.04294724816672879,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-177-tatoeba-rand-06,TR-NC-177,dert küpü,P_Rand,fil hafızası,TR-NC-055,6,0.0,7.532395352834885,7.173709859842746,0.042947248166729235,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-177-tatoeba-rand-07,TR-NC-177,dert küpü,P_Rand,çifte standart,TR-NC-140,7,1.614084718464618,6.815024366850609,7.173709859842746,0.04487480719170511,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-177-tatoeba-rand-08,TR-NC-177,dert küpü,P_Rand,sahne arkası,TR-NC-132,8,0.0,6.815024366850609,7.173709859842746,0.04487480719170511,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-177-tatoeba-rand-09,TR-NC-177,dert küpü,P_Rand,çorap söküğü,TR-NC-076,9,0.538028239488206,6.725352993602574,7.173709859842746,0.056415372314854384,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-177-tatoeba-rand-10,TR-NC-177,dert küpü,P_Rand,yarış pisti,TR-NC-250,10,0.807042359232309,7.711738099330952,7.173709859842746,0.06374843409910413,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-178-tatoeba-rand-01,TR-NC-178,gizli el,P_Rand,boş laf,TR-NC-138,1,0.0,89.8507159945304,89.94038736777844,0.0009865321114421732,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-178-tatoeba-rand-02,TR-NC-178,gizli el,P_Rand,dikenli yol,TR-NC-112,2,0.0,90.92677247350683,89.94038736777844,0.010788100751537577,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-178-tatoeba-rand-03,TR-NC-178,gizli el,P_Rand,göz bebeği,TR-NC-025,3,0.538028239488206,93.07888543145964,89.94038736777844,0.03392942906549479,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-178-tatoeba-rand-04,TR-NC-178,gizli el,P_Rand,yol haritası,TR-NC-072,4,1.345070598720515,93.16855680470768,89.94038736777844,0.034882125994230684,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-178-tatoeba-rand-05,TR-NC-178,gizli el,P_Rand,hayat öpücüğü,TR-NC-060,5,0.0,86.35353243785706,89.94038736777844,0.040240732178546956,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-178-tatoeba-rand-06,TR-NC-178,gizli el,P_Rand,balık hafızası,TR-NC-012,6,0.0,85.99484694486493,89.94038736777844,0.044355321603498865,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-178-tatoeba-rand-07,TR-NC-178,gizli el,P_Rand,göz dağı,TR-NC-142,7,0.0,85.3671473321287,89.94038736777844,0.05159684369581541,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-178-tatoeba-rand-08,TR-NC-178,gizli el,P_Rand,çıkış yolu,TR-NC-110,8,15.064790705669768,84.6497763461444,89.94038736777844,0.05993759447179414,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-178-tatoeba-rand-09,TR-NC-178,gizli el,P_Rand,boş vaat,TR-NC-173,9,0.0,83.39437712067193,89.94038736777844,0.07470343039549743,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-178-tatoeba-rand-10,TR-NC-178,gizli el,P_Rand,göz kararı,TR-NC-118,10,0.269014119744103,98.1901537065976,89.94038736777844,0.08683454438949045,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-179-tatoeba-rand-01,TR-NC-179,güç zehirlenmesi,P_Rand,sevgi seli,TR-NC-160,1,0.0,14.975119332421734,15.06479070566977,0.005597494329593111,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-179-tatoeba-rand-02,TR-NC-179,güç zehirlenmesi,P_Rand,enerji tüketimi,TR-NC-224,2,0.0,15.244133452165839,15.06479070566977,0.011101860751240977,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-179-tatoeba-rand-03,TR-NC-179,güç zehirlenmesi,P_Rand,sevgi pıtırcığı,TR-NC-190,3,0.0,14.616433839429597,15.06479070566977,0.028306153502843934,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-179-tatoeba-rand-04,TR-NC-179,güç zehirlenmesi,P_Rand,sabır taşı,TR-NC-094,4,0.538028239488206,15.692490318406007,15.06479070566977,0.03832897223962961,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-179-tatoeba-rand-05,TR-NC-179,güç zehirlenmesi,P_Rand,elektrik faturası,TR-NC-214,5,2.421127077696927,15.692490318406008,15.06479070566977,0.038328972239630055,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-179-tatoeba-rand-06,TR-NC-179,güç zehirlenmesi,P_Rand,sahte cennet,TR-NC-158,6,0.0,14.437091092933528,15.06479070566977,0.039856838383198756,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-179-tatoeba-rand-07,TR-NC-179,güç zehirlenmesi,P_Rand,güven oyu,TR-NC-083,7,0.0,14.25774834643746,15.06479070566977,0.05154250220219314,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-179-tatoeba-rand-08,TR-NC-179,güç zehirlenmesi,P_Rand,dip dalga,TR-NC-078,8,0.0,14.25774834643746,15.06479070566977,0.05154250220219314,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-179-tatoeba-rand-09,TR-NC-179,güç zehirlenmesi,P_Rand,korku tüneli,TR-NC-184,9,0.0,16.051175811398146,15.06479070566977,0.05958919938362062,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-179-tatoeba-rand-10,TR-NC-179,güç zehirlenmesi,P_Rand,demir yumruk,TR-NC-175,10,0.538028239488206,16.14084718464618,15.06479070566977,0.06483437477694975,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-180-tatoeba-rand-01,TR-NC-180,hava korsanı,P_Rand,çocuk oyuncağı,TR-NC-021,1,4.842254155393854,184.00565790496648,184.45401477120663,0.002420544627234733,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-180-tatoeba-rand-02,TR-NC-180,hava korsanı,P_Rand,insan sarrafı,TR-NC-182,2,1.614084718464618,185.1713857571909,184.45401477120663,0.003860725752387495,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
