candidate_id,mwe_id,canonical_form,kind,lexical_form,component_strategy,rank,synset_ids,definitions,examples,source_id,source_url,license,license_review_status,sense_review_status,grammar_review_status,review_status,notes
TR-NC-134-kenet-wordssyn-07,TR-NC-134,umut kapısı,P_WordsSyn,rüya hükûmet kapısı,modifier_synonym_plus_head_synonym,7,kenet-TUR10_0089850-n | kenet-TUR10_0351200-n,Gerçekleşmesi beklenen ve istenen şey | Devlet dairesi,"Ondan beklentimi çarçabuk unuttum. | Başarılı bir kariyer, onun en büyük ruyasıydı. | Başarılı bir kariyer, onun en büyük rüyasıydı. | Serasker kapısı | Bu işin bir hal çaresine bakalım diye Ankara'ya kadar geldik, devlet kapısı neticede.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'umut' -> 'rüya'; head 'kapısı' -> 'hükûmet kapısı'. Morphology and sentence grammar require human review.
TR-NC-134-kenet-wordssyn-08,TR-NC-134,umut kapısı,P_WordsSyn,rüya hükümet kapısı,modifier_synonym_plus_head_synonym,8,kenet-TUR10_0089850-n | kenet-TUR10_0351200-n,Gerçekleşmesi beklenen ve istenen şey | Devlet dairesi,"Ondan beklentimi çarçabuk unuttum. | Başarılı bir kariyer, onun en büyük ruyasıydı. | Başarılı bir kariyer, onun en büyük rüyasıydı. | Serasker kapısı | Bu işin bir hal çaresine bakalım diye Ankara'ya kadar geldik, devlet kapısı neticede.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'umut' -> 'rüya'; head 'kapısı' -> 'hükümet kapısı'. Morphology and sentence grammar require human review.
TR-NC-134-kenet-wordssyn-09,TR-NC-134,umut kapısı,P_WordsSyn,rüya kapı,modifier_synonym_plus_head_synonym,9,kenet-TUR10_0089850-n | kenet-TUR10_0351200-n | kenet-TUR10_0412920-n | kenet-TUR10_0412930-n | kenet-TUR10_0412940-n | kenet-TUR10_0412950-n | kenet-TUR10_0412960-n | kenet-TUR10_0412980-n,"Gerçekleşmesi beklenen ve istenen şey | Devlet dairesi | Bir yere girip çıkarken geçilen ve açılıp kapanma düzeni olan duvar veya bölme açıklığı | Bu açıklıktaki açılıp kapanan kanat | Gelir, geçim, kısmet sağlayan yer, kaynak veya imkân | Gidere yol açan gereksinim | Tavla oyununda iki pul üst üste getirilerek karşı oyuncunun o haneyi kullanmasına engel olunan yer | Ev gezmesi için gidilen yer","Ondan beklentimi çarçabuk unuttum. | Başarılı bir kariyer, onun en büyük ruyasıydı. | Başarılı bir kariyer, onun en büyük rüyasıydı. | Serasker kapısı | Bu işin bir hal çaresine bakalım diye Ankara'ya kadar geldik, devlet kapısı neticede. | Oda kapısı | Avlunun kapısı her daim açık durur. | Evlerin kapılarında kocaman yeşil bronz tokmaklar vardı. | Kapının sesi beni her defasında irkiltiyor, özellikle gece geç saatlerde. | Onların başvuracağı her kapıya gitmiş. | Bu iş, benim için yeni fırsatların kapısını araladı. | Bayram geldi, yine masraf kapıları açıldı. | Okullar açıldı, beraberinde ihtiyaç kapıları da. | Tavla oynamayı ne ara öğrendin de kapı yapmaya kalkıyorsun bakalıö. Görüyor musun bıynuz kulağı geçiyor desene. | Bugün yine kaç kapı dolaştın? | Her hafta kapı kapı geziyorsun ayol, bir kere de evinde bulalım seni.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'umut' -> 'rüya'; head 'kapısı' -> 'kapı'. Morphology and sentence grammar require human review.
TR-NC-135-kenet-wordssyn-01,TR-NC-135,vicdan azabı,P_WordsSyn,bulunç azap,modifier_synonym_plus_head_synonym,1,kenet-TUR10_1256170-n | kenet-TUR10_0064620-n | kenet-TUR10_0064630-n | kenet-TUR10_0064640-n | kenet-TUR10_0064650-n,"Kişinin, kendi niyetlerini ve eylemlerini ahlak bakımından iyi veya kötü bulması ve aynı zamanda, doğruyu ve iyiyi yapma yükümünü de tanıması | İslam inanışına göre dünyada günah işlemiş olanlara ahirette verilecek ceza | Organik veya ruhsal büyük sıkıntı | Anadolu'nun birçok bölgesinde çiftlik uşağı | Yeniçeriler zamanında gerektikçe sancaklardaki gençlerden toplanıp ordu ve donanmaya katılan asker","Tüm insanlar dünyaya, kafa ve yüreklerinde bir iç mahkeme ile gelirler. Bunun adına vicdan denir. | Kabir azabı. | Aydınlık olunca günlerin devamı bir azap gibi geliyordu. | Ertesi sabah, bahçede gezinirken Mehmet, emektar azaplarından birini gördü. | Tersane azabı. Kale azabı.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'vicdan' -> 'bulunç'; head 'azabı' -> 'azap'. Morphology and sentence grammar require human review.
TR-NC-135-kenet-wordssyn-02,TR-NC-135,vicdan azabı,P_WordsSyn,bulunç azâp,modifier_synonym_plus_head_synonym,2,kenet-TUR10_1256170-n | kenet-TUR10_0064650-n,"Kişinin, kendi niyetlerini ve eylemlerini ahlak bakımından iyi veya kötü bulması ve aynı zamanda, doğruyu ve iyiyi yapma yükümünü de tanıması | Yeniçeriler zamanında gerektikçe sancaklardaki gençlerden toplanıp ordu ve donanmaya katılan asker","Tüm insanlar dünyaya, kafa ve yüreklerinde bir iç mahkeme ile gelirler. Bunun adına vicdan denir. | Tersane azabı. Kale azabı.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'vicdan' -> 'bulunç'; head 'azabı' -> 'azâp'. Morphology and sentence grammar require human review.
TR-NC-135-kenet-wordssyn-03,TR-NC-135,vicdan azabı,P_WordsSyn,bulunç ezinç,modifier_synonym_plus_head_synonym,3,kenet-TUR10_1256170-n | kenet-TUR10_0064630-n,"Kişinin, kendi niyetlerini ve eylemlerini ahlak bakımından iyi veya kötü bulması ve aynı zamanda, doğruyu ve iyiyi yapma yükümünü de tanıması | Organik veya ruhsal büyük sıkıntı","Tüm insanlar dünyaya, kafa ve yüreklerinde bir iç mahkeme ile gelirler. Bunun adına vicdan denir. | Aydınlık olunca günlerin devamı bir azap gibi geliyordu.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'vicdan' -> 'bulunç'; head 'azabı' -> 'ezinç'. Morphology and sentence grammar require human review.
TR-NC-136-kenet-syn-01,TR-NC-136,zehir zemberek,P_Syn,zehir zıkkım,whole_mwe_synonym,1,kenet-TUR10_0872080-a,Son derece acı,,SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Exact full-MWE lemma match; human must select the intended sense.
TR-NC-136-kenet-wordssyn-01,TR-NC-136,zehir zemberek,P_WordsSyn,ağı yay,modifier_synonym_plus_head_synonym,1,kenet-TUR10_0593380-n | kenet-TUR10_0842400-n,Organizmaya girdiğinde kimyasal etkisiyle fizyolojik görevleri bozan ve miktarına göre canlıyı öldürebilen madde | Saatlerin çeşitli parçalarını harekete geçiren yay,"Evvela bir yumruk vurdu sersemledim, sonra ağzıma bilmediğim bir zehir tıktı, işte bu zehirle bayıldım. | Şişedeki sıvının sem olduğunu anlayınca dokunmadan yetkililere haber verdi.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'zehir' -> 'ağı'; head 'zemberek' -> 'yay'. Morphology and sentence grammar require human review.
TR-NC-136-kenet-wordssyn-02,TR-NC-136,zehir zemberek,P_WordsSyn,kibrit suyu yay,modifier_synonym_plus_head_synonym,2,kenet-TUR10_0593380-n | kenet-TUR10_0842400-n,Organizmaya girdiğinde kimyasal etkisiyle fizyolojik görevleri bozan ve miktarına göre canlıyı öldürebilen madde | Saatlerin çeşitli parçalarını harekete geçiren yay,"Evvela bir yumruk vurdu sersemledim, sonra ağzıma bilmediğim bir zehir tıktı, işte bu zehirle bayıldım. | Şişedeki sıvının sem olduğunu anlayınca dokunmadan yetkililere haber verdi.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'zehir' -> 'kibrit suyu'; head 'zemberek' -> 'yay'. Morphology and sentence grammar require human review.
TR-NC-136-kenet-wordssyn-03,TR-NC-136,zehir zemberek,P_WordsSyn,ot yay,modifier_synonym_plus_head_synonym,3,kenet-TUR10_0593380-n | kenet-TUR10_0842400-n,Organizmaya girdiğinde kimyasal etkisiyle fizyolojik görevleri bozan ve miktarına göre canlıyı öldürebilen madde | Saatlerin çeşitli parçalarını harekete geçiren yay,"Evvela bir yumruk vurdu sersemledim, sonra ağzıma bilmediğim bir zehir tıktı, işte bu zehirle bayıldım. | Şişedeki sıvının sem olduğunu anlayınca dokunmadan yetkililere haber verdi.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'zehir' -> 'ot'; head 'zemberek' -> 'yay'. Morphology and sentence grammar require human review.
TR-NC-136-kenet-wordssyn-04,TR-NC-136,zehir zemberek,P_WordsSyn,sem yay,modifier_synonym_plus_head_synonym,4,kenet-TUR10_0593380-n | kenet-TUR10_0842400-n,Organizmaya girdiğinde kimyasal etkisiyle fizyolojik görevleri bozan ve miktarına göre canlıyı öldürebilen madde | Saatlerin çeşitli parçalarını harekete geçiren yay,"Evvela bir yumruk vurdu sersemledim, sonra ağzıma bilmediğim bir zehir tıktı, işte bu zehirle bayıldım. | Şişedeki sıvının sem olduğunu anlayınca dokunmadan yetkililere haber verdi.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'zehir' -> 'sem'; head 'zemberek' -> 'yay'. Morphology and sentence grammar require human review.
TR-NC-136-kenet-wordssyn-05,TR-NC-136,zehir zemberek,P_WordsSyn,zıkkım yay,modifier_synonym_plus_head_synonym,5,kenet-TUR10_0593380-n | kenet-TUR10_0842400-n,Organizmaya girdiğinde kimyasal etkisiyle fizyolojik görevleri bozan ve miktarına göre canlıyı öldürebilen madde | Saatlerin çeşitli parçalarını harekete geçiren yay,"Evvela bir yumruk vurdu sersemledim, sonra ağzıma bilmediğim bir zehir tıktı, işte bu zehirle bayıldım. | Şişedeki sıvının sem olduğunu anlayınca dokunmadan yetkililere haber verdi.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'zehir' -> 'zıkkım'; head 'zemberek' -> 'yay'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-01,TR-NC-137,altın çağ,P_WordsSyn,bulunmaz ahit,modifier_synonym_plus_head_synonym,1,kenet-TUR10_0030570-a | kenet-TUR10_0144540-n,Değeri olan veya değeri yüksek olan | Kendine özgü bir özellik taşıyan zaman parçası,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Dünya atom çağında, biz hâlâ medeniyet kavgası içindeyiz. | Bu kadar uzun bir bekleyiş devresi, tatsız ara veriş yeter.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'bulunmaz'; head 'çağ' -> 'ahit'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-02,TR-NC-137,altın çağ,P_WordsSyn,bulunmaz asır,modifier_synonym_plus_head_synonym,2,kenet-TUR10_0030570-a | kenet-TUR10_0144520-n,Değeri olan veya değeri yüksek olan | Zaman dilimi,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Vaktin bilginleri | O hengâme zarfında yaşananları bir gün size detaylıca anlatırım.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'bulunmaz'; head 'çağ' -> 'asır'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-03,TR-NC-137,altın çağ,P_WordsSyn,bulunmaz devir,modifier_synonym_plus_head_synonym,3,kenet-TUR10_0030570-a | kenet-TUR10_0144540-n,Değeri olan veya değeri yüksek olan | Kendine özgü bir özellik taşıyan zaman parçası,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Dünya atom çağında, biz hâlâ medeniyet kavgası içindeyiz. | Bu kadar uzun bir bekleyiş devresi, tatsız ara veriş yeter.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'bulunmaz'; head 'çağ' -> 'devir'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-04,TR-NC-137,altın çağ,P_WordsSyn,bulunmaz devre,modifier_synonym_plus_head_synonym,4,kenet-TUR10_0030570-a | kenet-TUR10_0144540-n,Değeri olan veya değeri yüksek olan | Kendine özgü bir özellik taşıyan zaman parçası,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Dünya atom çağında, biz hâlâ medeniyet kavgası içindeyiz. | Bu kadar uzun bir bekleyiş devresi, tatsız ara veriş yeter.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'bulunmaz'; head 'çağ' -> 'devre'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-05,TR-NC-137,altın çağ,P_WordsSyn,bulunmaz dönem,modifier_synonym_plus_head_synonym,5,kenet-TUR10_0030570-a | kenet-TUR10_0144540-n,Değeri olan veya değeri yüksek olan | Kendine özgü bir özellik taşıyan zaman parçası,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Dünya atom çağında, biz hâlâ medeniyet kavgası içindeyiz. | Bu kadar uzun bir bekleyiş devresi, tatsız ara veriş yeter.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'bulunmaz'; head 'çağ' -> 'dönem'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-06,TR-NC-137,altın çağ,P_WordsSyn,bulunmaz edvar,modifier_synonym_plus_head_synonym,6,kenet-TUR10_0030570-a | kenet-TUR10_0144540-n,Değeri olan veya değeri yüksek olan | Kendine özgü bir özellik taşıyan zaman parçası,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Dünya atom çağında, biz hâlâ medeniyet kavgası içindeyiz. | Bu kadar uzun bir bekleyiş devresi, tatsız ara veriş yeter.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'bulunmaz'; head 'çağ' -> 'edvar'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-07,TR-NC-137,altın çağ,P_WordsSyn,bulunmaz fasıl,modifier_synonym_plus_head_synonym,7,kenet-TUR10_0030570-a | kenet-TUR10_0144540-n,Değeri olan veya değeri yüksek olan | Kendine özgü bir özellik taşıyan zaman parçası,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Dünya atom çağında, biz hâlâ medeniyet kavgası içindeyiz. | Bu kadar uzun bir bekleyiş devresi, tatsız ara veriş yeter.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'bulunmaz'; head 'çağ' -> 'fasıl'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-08,TR-NC-137,altın çağ,P_WordsSyn,bulunmaz periyot,modifier_synonym_plus_head_synonym,8,kenet-TUR10_0030570-a | kenet-TUR10_0144540-n,Değeri olan veya değeri yüksek olan | Kendine özgü bir özellik taşıyan zaman parçası,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Dünya atom çağında, biz hâlâ medeniyet kavgası içindeyiz. | Bu kadar uzun bir bekleyiş devresi, tatsız ara veriş yeter.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'bulunmaz'; head 'çağ' -> 'periyot'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-09,TR-NC-137,altın çağ,P_WordsSyn,bulunmaz vakit,modifier_synonym_plus_head_synonym,9,kenet-TUR10_0030570-a | kenet-TUR10_0144520-n,Değeri olan veya değeri yüksek olan | Zaman dilimi,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Vaktin bilginleri | O hengâme zarfında yaşananları bir gün size detaylıca anlatırım.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'bulunmaz'; head 'çağ' -> 'vakit'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-10,TR-NC-137,altın çağ,P_WordsSyn,bulunmaz yaş,modifier_synonym_plus_head_synonym,10,kenet-TUR10_0030570-a | kenet-TUR10_0839430-n,Değeri olan veya değeri yüksek olan | Hayatın çeşitli evrelerinden her biri,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Genç yaşında. Kızımızı yetiştirdik bu yaşa getirdik.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'bulunmaz'; head 'çağ' -> 'yaş'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-11,TR-NC-137,altın çağ,P_WordsSyn,değerli ahit,modifier_synonym_plus_head_synonym,11,kenet-TUR10_0030570-a | kenet-TUR10_0144540-n,Değeri olan veya değeri yüksek olan | Kendine özgü bir özellik taşıyan zaman parçası,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Dünya atom çağında, biz hâlâ medeniyet kavgası içindeyiz. | Bu kadar uzun bir bekleyiş devresi, tatsız ara veriş yeter.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'değerli'; head 'çağ' -> 'ahit'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-12,TR-NC-137,altın çağ,P_WordsSyn,değerli asır,modifier_synonym_plus_head_synonym,12,kenet-TUR10_0030570-a | kenet-TUR10_0144520-n,Değeri olan veya değeri yüksek olan | Zaman dilimi,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Vaktin bilginleri | O hengâme zarfında yaşananları bir gün size detaylıca anlatırım.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'değerli'; head 'çağ' -> 'asır'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-13,TR-NC-137,altın çağ,P_WordsSyn,değerli devir,modifier_synonym_plus_head_synonym,13,kenet-TUR10_0030570-a | kenet-TUR10_0144540-n,Değeri olan veya değeri yüksek olan | Kendine özgü bir özellik taşıyan zaman parçası,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Dünya atom çağında, biz hâlâ medeniyet kavgası içindeyiz. | Bu kadar uzun bir bekleyiş devresi, tatsız ara veriş yeter.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'değerli'; head 'çağ' -> 'devir'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-14,TR-NC-137,altın çağ,P_WordsSyn,değerli devre,modifier_synonym_plus_head_synonym,14,kenet-TUR10_0030570-a | kenet-TUR10_0144540-n,Değeri olan veya değeri yüksek olan | Kendine özgü bir özellik taşıyan zaman parçası,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Dünya atom çağında, biz hâlâ medeniyet kavgası içindeyiz. | Bu kadar uzun bir bekleyiş devresi, tatsız ara veriş yeter.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'değerli'; head 'çağ' -> 'devre'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-15,TR-NC-137,altın çağ,P_WordsSyn,değerli dönem,modifier_synonym_plus_head_synonym,15,kenet-TUR10_0030570-a | kenet-TUR10_0144540-n,Değeri olan veya değeri yüksek olan | Kendine özgü bir özellik taşıyan zaman parçası,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Dünya atom çağında, biz hâlâ medeniyet kavgası içindeyiz. | Bu kadar uzun bir bekleyiş devresi, tatsız ara veriş yeter.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'değerli'; head 'çağ' -> 'dönem'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-16,TR-NC-137,altın çağ,P_WordsSyn,değerli edvar,modifier_synonym_plus_head_synonym,16,kenet-TUR10_0030570-a | kenet-TUR10_0144540-n,Değeri olan veya değeri yüksek olan | Kendine özgü bir özellik taşıyan zaman parçası,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Dünya atom çağında, biz hâlâ medeniyet kavgası içindeyiz. | Bu kadar uzun bir bekleyiş devresi, tatsız ara veriş yeter.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'değerli'; head 'çağ' -> 'edvar'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-17,TR-NC-137,altın çağ,P_WordsSyn,değerli fasıl,modifier_synonym_plus_head_synonym,17,kenet-TUR10_0030570-a | kenet-TUR10_0144540-n,Değeri olan veya değeri yüksek olan | Kendine özgü bir özellik taşıyan zaman parçası,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Dünya atom çağında, biz hâlâ medeniyet kavgası içindeyiz. | Bu kadar uzun bir bekleyiş devresi, tatsız ara veriş yeter.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'değerli'; head 'çağ' -> 'fasıl'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-18,TR-NC-137,altın çağ,P_WordsSyn,değerli periyot,modifier_synonym_plus_head_synonym,18,kenet-TUR10_0030570-a | kenet-TUR10_0144540-n,Değeri olan veya değeri yüksek olan | Kendine özgü bir özellik taşıyan zaman parçası,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Dünya atom çağında, biz hâlâ medeniyet kavgası içindeyiz. | Bu kadar uzun bir bekleyiş devresi, tatsız ara veriş yeter.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'değerli'; head 'çağ' -> 'periyot'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-19,TR-NC-137,altın çağ,P_WordsSyn,değerli vakit,modifier_synonym_plus_head_synonym,19,kenet-TUR10_0030570-a | kenet-TUR10_0144520-n,Değeri olan veya değeri yüksek olan | Zaman dilimi,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Vaktin bilginleri | O hengâme zarfında yaşananları bir gün size detaylıca anlatırım.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'değerli'; head 'çağ' -> 'vakit'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-20,TR-NC-137,altın çağ,P_WordsSyn,değerli yaş,modifier_synonym_plus_head_synonym,20,kenet-TUR10_0030570-a | kenet-TUR10_0839430-n,Değeri olan veya değeri yüksek olan | Hayatın çeşitli evrelerinden her biri,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Genç yaşında. Kızımızı yetiştirdik bu yaşa getirdik.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'değerli'; head 'çağ' -> 'yaş'. Morphology and sentence grammar require human review.
TR-NC-137-kenet-wordssyn-21,TR-NC-137,altın çağ,P_WordsSyn,kıymetli ahit,modifier_synonym_plus_head_synonym,21,kenet-TUR10_0030570-a | kenet-TUR10_0144540-n,Değeri olan veya değeri yüksek olan | Kendine özgü bir özellik taşıyan zaman parçası,"Altın golün kahramanı kendini onların elinden kurtardı. | Bu defaki gidişimizde, eşyamızın arasında taç gibi değerli bir parça da vardı. | Dünya atom çağında, biz hâlâ medeniyet kavgası içindeyiz. | Bu kadar uzun bir bekleyiş devresi, tatsız ara veriş yeter.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'altın' -> 'kıymetli'; head 'çağ' -> 'ahit'. Morphology and sentence grammar require human review.
