mwe_id,language,canonical_form,token_count,mwe_type,modifier,head,comp_class_provisional,comp_score_gold_0_5,annotation_status,meaning_tr,meaning_origin,meaning_source_name,meaning_source_url,meaning_reuse_status,meaning_license_review_status,neutral_sentence,neutral_sentence_review_status,example_1,example_1_target_surface,example_1_origin,example_1_source_name,example_1_source_url,example_1_source_author,example_1_source_license,example_1_license_review_status,example_1_sense_review_status,example_2,example_2_target_surface,example_2_origin,example_2_source_name,example_2_source_url,example_2_source_author,example_2_source_license,example_2_license_review_status,example_2_sense_review_status,example_3,example_3_target_surface,example_3_origin,example_3_source_name,example_3_source_url,example_3_source_author,example_3_source_license,example_3_license_review_status,example_3_sense_review_status,curation_notes,accessed_at
TR-NC-140,TR,çifte standart,2,nominal_multiword_expression,çifte,standart,PC,,provisional_curation_requires_human_rating,Benzer durumlara çıkar doğrultusunda farklı ölçüt uygulama,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=%C3%A7ifte%20standart,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir çifte standart.,two_word_nominal_template,Bu ülkede adalet biraz çifte standartlıdır: fakirlerin adaleti ve zenginlerin adaleti.,çifte standartlıdır,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1079704,duran,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Aynı olayda farklı karar verilmesi çifte standarttır.,çifte standarttır,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Kurumun çifte standart uyguladığı öne sürüldü.,çifte standart,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-141,TR,el kitabı,2,nominal_multiword_expression,el,kitabı,PC,,provisional_curation_requires_human_rating,Bir konu hakkında temel ve pratik bilgiler veren başvuru kitabı,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=el%20kitab%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir el kitabı.,two_word_nominal_template,Yeni çalışanlara güvenlik el kitabı dağıtıldı.,el kitabı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bu eser araştırmacılar için temel bir el kitabıdır.,el kitabıdır,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Seyahat el kitabı bölgedeki bütün rotaları anlatıyor.,el kitabı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-142,TR,göz dağı,2,nominal_multiword_expression,göz,dağı,PC,,provisional_curation_requires_human_rating,Birini korkutup davranışından vazgeçirmek için yapılan tehdit,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=g%C3%B6z%20da%C4%9F%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir göz dağı.,two_word_nominal_template,Polis göstericilere göz dağı vermek için barikat kurdu.,göz dağı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bu açıklamanın amacı rakiplere göz dağı vermekti.,göz dağı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Şirket dava tehdidiyle çalışanlara göz dağı verdi.,göz dağı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-143,TR,kara leke,2,nominal_multiword_expression,kara,leke,PC,,provisional_curation_requires_human_rating,Bir kişinin veya kurumun itibarını kalıcı biçimde zedeleyen olay,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=kara%20leke,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kara leke.,two_word_nominal_template,Bana şerefsizce kara leke sürmeye çalışan seni affeder miyim?,kara leke,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3108822,duran,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Bu olay kurumun tarihinde kara leke olarak kaldı.,kara leke,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Yolsuzluk iddiası kariyerine kara leke sürdü.,kara leke,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-144,TR,kara tablo,2,nominal_multiword_expression,kara,tablo,PC,,provisional_curation_requires_human_rating,Çok olumsuz durumu gösteren genel görünüm,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=kara%20tablo,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kara tablo.,two_word_nominal_template,Rapor ekonomideki kara tabloyu açıkça gösterdi.,kara tabloyu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Uzmanlar çevre kirliliğine ilişkin kara tablo çizdi.,kara tablo,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Yeni veriler beklenenden ağır bir kara tablo ortaya koyuyor.,kara tablo,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-145,TR,kırık kalp,2,nominal_multiword_expression,kırık,kalp,PC,,provisional_curation_requires_human_rating,Aşk veya kayıp nedeniyle incinmiş duygusal durum,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=k%C4%B1r%C4%B1k%20kalp,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kırık kalp.,two_word_nominal_template,Zaman tüm kırık kalpleri iyileştirir.,kırık kalpleri,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1167009,duran,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Kırık kalp zamanla iyileşir.,Kırık kalp,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Şarkı, kırık kalpli bir gencin hikâyesini anlatıyor.",kırık kalpli,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-146,TR,kilit isim,2,nominal_multiword_expression,kilit,isim,PC,,provisional_curation_requires_human_rating,Bir işin başarıya ulaşmasında belirleyici rolü olan kişi,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=kilit%20isim,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kilit isim.,two_word_nominal_template,Oyun kurucu pozisyonundaki Ali takımın hücumlarındaki kilit isim.,kilit isim,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/6993767,cinali,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Kilit isim bugün müzakereler için başkente geldi.,Kilit isim,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Kilit isim sakatlığı nedeniyle bu maçta oynayamayacak.,Kilit isim,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-147,TR,kör inanç,2,nominal_multiword_expression,kör,inanç,PC,,provisional_curation_requires_human_rating,Kanıt ve sorgulama kabul etmeyen katı inanç,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=k%C3%B6r%20inan%C3%A7,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kör inanç.,two_word_nominal_template,Kör inanç eleştirel düşüncenin önünü kapatır.,Kör inanç,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bilimsel kanıt yerine kör inanç tercih edildi.,kör inanç,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Kör inanç yüzünden açık gerçekleri reddediyordu.,Kör inanç,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-148,TR,kuru gürültü,2,nominal_multiword_expression,kuru,gürültü,PC,,provisional_curation_requires_human_rating,Gerçek güç veya sonuç taşımayan tehdit ve gösteriş,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=kuru%20g%C3%BCr%C3%BClt%C3%BC,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kuru gürültü.,two_word_nominal_template,Tehditlerinin kuru gürültü olduğu anlaşıldı.,kuru gürültü,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bu gösteri kuru gürültüden başka sonuç üretmedi.,kuru gürültüden,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Kuru gürültü yaparak bizi korkutamazlar.,Kuru gürültü,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-149,TR,kuru kalabalık,2,nominal_multiword_expression,kuru,kalabalık,PC,,provisional_curation_requires_human_rating,Sayıca çok olduğu hâlde işe katkı sağlamayan topluluk,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=kuru%20kalabal%C4%B1k,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir kuru kalabalık.,two_word_nominal_template,AVM'de dolaşanların çoğu kuru kalabalıktı.,kuru kalabalıktı,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/8545513,soliloquist,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Mitingde sayı çoktu ama çoğu kuru kalabalıktı.,kuru kalabalıktı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Projeye katkı vermeyen kuru kalabalık ekibi yavaşlattı.,kuru kalabalık,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-150,TR,medya maymunu,2,nominal_multiword_expression,medya,maymunu,PC,,provisional_curation_requires_human_rating,Dikkat çekmek için medyada sürekli gösteri yapan kişi,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=medya%20maymunu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir medya maymunu.,two_word_nominal_template,Her programa çıkan oyuncuya medya maymunu denmesini haksız buldu.,medya maymunu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Dikkat çekmek uğruna medya maymununa dönüştü.,medya maymununa,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Siyasetçinin medya maymunu tavırları seçmeni yordu.,medya maymunu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-151,TR,namus borcu,2,nominal_multiword_expression,namus,borcu,PC,,provisional_curation_requires_human_rating,Kişinin onur gereği yerine getirmesi gerektiğine inandığı görev,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=namus%20borcu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir namus borcu.,two_word_nominal_template,Bu emaneti korumayı namus borcu sayıyordu.,namus borcu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Gerçeği açıklamak bizim için namus borcudur.,namus borcudur,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Dostunun ailesine yardım etmeyi namus borcu bildi.,namus borcu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-152,TR,nazar boncuğu,2,nominal_multiword_expression,nazar,boncuğu,PC,,provisional_curation_requires_human_rating,Kötü bakışın etkisinden koruduğuna inanılan boncuk,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=nazar%20boncu%C4%9Fu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir nazar boncuğu.,two_word_nominal_template,Bu nazar boncuğu bana iyi şans getirir.,nazar boncuğu,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4158369,vvv123,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Bebeğin beşiğine nazar boncuğu taktılar.,nazar boncuğu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Dükkânın girişinde büyük bir nazar boncuğu asılıydı.,nazar boncuğu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-153,TR,ölüm sessizliği,2,nominal_multiword_expression,ölüm,sessizliği,PC,,provisional_curation_requires_human_rating,Hiç sesin duyulmadığı ürpertici sessizlik,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=%C3%B6l%C3%BCm%20sessizli%C4%9Fi,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir ölüm sessizliği.,two_word_nominal_template,"Jessie, ölüm sessizliği içinde Ürdün'e baktı",ölüm sessizliği,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1237999,duran,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Haber duyulunca salona ölüm sessizliği çöktü.,ölüm sessizliği,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Sokaklarda ürkütücü bir ölüm sessizliği vardı.,ölüm sessizliği,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-154,TR,para musluğu,2,nominal_multiword_expression,para,musluğu,PC,,provisional_curation_requires_human_rating,Sürekli ve kolay para sağlayan kaynak,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=para%20muslu%C4%9Fu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir para musluğu.,two_word_nominal_template,Yeni sözleşme kulübe para musluğu açtı.,para musluğu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Belediyenin para musluğu kesilince proje durdu.,para musluğu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bazı şirketler kamu ihalelerini para musluğu gibi görüyor.,para musluğu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-155,TR,reklam yüzü,2,nominal_multiword_expression,reklam,yüzü,PC,,provisional_curation_requires_human_rating,Bir markayı tanıtmak üzere kamu önüne çıkarılan kişi,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=reklam%20y%C3%BCz%C3%BC,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir reklam yüzü.,two_word_nominal_template,Ünlü sporcu markanın yeni reklam yüzü oldu.,reklam yüzü,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Şirket genç bir oyuncuyu reklam yüzü seçti.,reklam yüzü,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Reklam yüzünün sözleşmesi sezon sonunda bitecek.,Reklam yüzünün,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-156,TR,rüya takımı,2,nominal_multiword_expression,rüya,takımı,PC,,provisional_curation_requires_human_rating,Alanındaki en başarılı kişilerden kurulan ekip,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=r%C3%BCya%20tak%C4%B1m%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir rüya takımı.,two_word_nominal_template,Turnuva için kurulan rüya takımı ilk maçını kazandı.,rüya takımı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Projede alanın uzmanlarından bir rüya takımı çalışıyor.,rüya takımı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Taraftarlar yeni kadroyu rüya takımı olarak görüyor.,rüya takımı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-157,TR,sabun köpüğü,2,nominal_multiword_expression,sabun,köpüğü,PC,,provisional_curation_requires_human_rating,"Kısa sürede dağılan, kalıcı olmayan başarı veya ilgi",curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=sabun%20k%C3%B6p%C3%BC%C4%9F%C3%BC,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir sabun köpüğü.,two_word_nominal_template,İlk haftadaki başarının sabun köpüğü olduğu anlaşıldı.,sabun köpüğü,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Sosyal medyadaki ünü sabun köpüğü gibi söndü.,sabun köpüğü,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Bu geçici ilgi bir sabun köpüğünden ibaret kalabilir.,sabun köpüğünden,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-158,TR,sahte cennet,2,nominal_multiword_expression,sahte,cennet,PC,,provisional_curation_requires_human_rating,Dışarıdan kusursuz görünse de gerçekte sorunlu ortam,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=sahte%20cennet,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir sahte cennet.,two_word_nominal_template,Tatil köyünün sahte cennet görüntüsü kısa sürede dağıldı.,sahte cennet,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Reklamların sunduğu sahte cennetin arkasında ağır çalışma koşulları vardı.,sahte cennetin,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Dışarıdan parlak görünen düzen aslında sahte cennetti.,sahte cennetti,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-159,TR,ses duvarı,2,nominal_multiword_expression,ses,duvarı,PC,,provisional_curation_requires_human_rating,Bir cismin ses hızına ulaşırken karşılaştığı aerodinamik eşik,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=ses%20duvar%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir ses duvarı.,two_word_nominal_template,Uçak denemede ses duvarını aştı.,ses duvarını,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Pilot ses duvarına yaklaşırken sarsıntı hissetti.,ses duvarına,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Ses duvarı havacılık tarihinin önemli eşiklerinden biriydi.,Ses duvarı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-160,TR,sevgi seli,2,nominal_multiword_expression,sevgi,seli,PC,,provisional_curation_requires_human_rating,Çok yoğun ve topluca gösterilen sevgi,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=sevgi%20seli,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir sevgi seli.,two_word_nominal_template,Sanatçı sahnede büyük bir sevgi seliyle karşılandı.,sevgi seliyle,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Taraftarların sevgi seli oyuncuyu duygulandırdı.,sevgi seli,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Kampanya kısa sürede ülke çapında sevgi seline dönüştü.,sevgi seline,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-161,TR,soğuk savaş,2,nominal_multiword_expression,soğuk,savaş,PC,,provisional_curation_requires_human_rating,Tarafların doğrudan çatışmadan sürdürdüğü siyasi mücadele,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=so%C4%9Fuk%20sava%C5%9F,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir soğuk savaş.,two_word_nominal_template,Soğuk Savaş İkinci Dünya Savaşından sonra başladı.,Soğuk Savaş,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1156400,duran,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,İki ülke arasında yeni bir soğuk savaş başladı.,soğuk savaş,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Soğuk savaş dönemi dünya siyasetini biçimlendirdi.,Soğuk savaş,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-162,TR,söz düellosu,2,nominal_multiword_expression,söz,düellosu,PC,,provisional_curation_requires_human_rating,Tarafların karşılıklı sert sözlerle yürüttüğü tartışma,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=s%C3%B6z%20d%C3%BCellosu,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir söz düellosu.,two_word_nominal_template,İki aday canlı yayında söz düellosuna girdi.,söz düellosuna,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Mecliste iktidar ile muhalefet arasında söz düellosu yaşandı.,söz düellosu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Sert söz düellosu toplantının önüne geçti.,söz düellosu,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-163,TR,şans kapısı,2,nominal_multiword_expression,şans,kapısı,PC,,provisional_curation_requires_human_rating,Başarı veya kazanç sağlayabilecek önemli fırsat,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=%C5%9Fans%20kap%C4%B1s%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir şans kapısı.,two_word_nominal_template,Bu burs onun için yeni bir şans kapısı açtı.,şans kapısı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Genç oyuncu seçmeleri şans kapısı olarak görüyor.,şans kapısı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Program işsizlere önemli bir şans kapısı sunuyor.,şans kapısı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-164,TR,taş yürek,2,nominal_multiword_expression,taş,yürek,PC,,provisional_curation_requires_human_rating,Acıma ve şefkat göstermeyen duygu yapısı,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=ta%C5%9F%20y%C3%BCrek,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir taş yürek.,two_word_nominal_template,Onun taş yürek tavrı bu manzara karşısında bile değişmedi.,taş yürek,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Böyle taş yürekli davranmasına kimse anlam veremedi.,taş yürekli,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Hikâyedeki taş yürekli kral sonunda pişman oldu.,taş yürekli,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
TR-NC-165,TR,umut ışığı,2,nominal_multiword_expression,umut,ışığı,PC,,provisional_curation_requires_human_rating,Zor durumda olumlu sonuç beklemeyi sağlayan küçük belirti,curator_paraphrase_after_lexicographic_check,Türk Dil Kurumu Sözlükleri,https://sozluk.gov.tr/?ara=umut%20%C4%B1%C5%9F%C4%B1%C4%9F%C4%B1,paraphrased_not_copied,source_link_recorded_review_if_publishing,Bu bir umut ışığı.,two_word_nominal_template,Hâlâ bir umut ışığı var.,umut ışığı,internet_open_license,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3641225,Katabasis,CC BY 2.0 FR,verified_open_license,manually_reviewed_target_sense,Yeni bulgu hastalar için umut ışığı oldu.,umut ışığı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,Karanlık dönemde küçük bir umut ışığı belirdi.,umut ışığı,authored_for_dataset,Dataset authors,,,Original text; dataset license not yet assigned,not_external_original_text,authored_meaning_checked,"Two-token candidate; class is provisional, not a gold human label.",2026-06-23
